,clf_name,params,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1-score,std_test_f1-score,mean_test_accuracy,std_test_accuracy,mean_fit_time,std_fit_time
53,AdaBoostClassifier,"{'learning_rate': 0.10010000000000001, 'n_estimators': 500}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.7954166666666665,0.08244210931853266,1.1897399425506592,0.4173324160018621
54,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 100}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.25175819396972654,0.08762452725358023
55,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 150}",0.2333333333333333,0.39581140290126393,0.15,0.22912878474779202,0.17333333333333334,0.27357712704910925,0.83375,0.06963321565332325,0.3792079210281372,0.14299189892116893
56,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 200}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8270833333333334,0.06857300448751276,0.5130008935928345,0.08833757701419165
57,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 250}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8204166666666666,0.07391459974562235,0.4247075796127319,0.05537837561540145
58,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 300}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8079166666666666,0.06872979501076824,0.47201242446899416,0.04425795848765631
59,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 350}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.6328933954238891,0.13853146756002907
60,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 400}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.700055742263794,0.10752067275524568
61,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 450}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.8016666666666665,0.07083823512451137,0.7090559959411621,0.09622978617190944
62,AdaBoostClassifier,"{'learning_rate': 0.1201, 'n_estimators': 500}",0.2333333333333333,0.3265986323710904,0.18333333333333332,0.22912878474779202,0.19666666666666668,0.25053276565484733,0.7954166666666665,0.08244210931853266,0.7059893369674682,0.029860717387540515
